Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Branch_Name,Dealer_Name,Product_Name
BR4903,DLR4143,Infinity-M143,6721158,3,DT00734,4,4,2019,Messerschmitt Motors,Saab Motors,Jaguar
BR7944,DLR5219,Honda-M338,9878010,6,DT00735,16,11,2017,Infinity Motors,Messerschmitt Motors,Land Rover
BR6412,DLR2582,Renault-M167,10314869,1,DT00736,3,4,2020,Messerschmitt Motors,Deccan Motors,Porsche
BR1517,DLR8955,Renault-M325,6027944,10,DT00737,1,10,2019,Jaguar Land Rover,Infinity Motors,Jaguar
BR4757,DLR8640,Tata-M97,5762927,1,DT00738,8,8,2017,Deccan Motors,Wiesmann Motors,Tata
BR3995,DLR0423,Porsche-M46,12569701,10,DT00739,16,4,2020,Subaru Motors,Deccan Motors,Jaguar
BR8547,DLR6619,Cadillac-M272,12139766,7,DT00740,13,6,2018,Volvo Cars,Messerschmitt Motors,Volvo
BR6634,DLR9631,Porsche-M212,19780588,3,DT00741,27,5,2020,Infinity Motors,Wiesmann Motors,Tata
BR3673,DLR8511,Tesla-M469,5449727,7,DT00742,30,9,2018,Tesla Dealers,Tesla Dealers,Porsche
BR7290,DLR5385,Jaguar-M418,16769055,2,DT00743,24,9,2020,Tesla Dealers,Subaru Motors,Honda
BR9840,DLR8022,BMW-M491,6620850,8,DT00744,4,10,2018,Messerschmitt Motors,Tesla Dealers,BMW
BR6067,DLR0686,Honda-M76,5657498,2,DT00745,4,8,2017,Lexus Motors,Subaru Motors,Tesla
BR1495,DLR2800,Land Rover-M429,5768857,1,DT00746,15,9,2017,Wiesmann Motors,Porsche Center,Tata
BR4206,DLR8877,Porsche-M252,14834249,1,DT00747,5,6,2020,Deccan Motors,Messerschmitt Motors,Honda
BR3013,DLR8997,Tesla-M440,13822128,10,DT00748,7,7,2017,Tesla Dealers,Jaguar Land Rover,Cadillac
BR2068,DLR2752,Renault-M252,13575564,2,DT00749,4,12,2019,Messerschmitt Motors,Subaru Motors,Cadillac
BR8445,DLR9746,Renault-M479,19390253,1,DT00750,4,12,2020,Lexus Motors,Deccan Motors,Hyundai
BR2721,DLR5395,Tata-M192,19957829,1,DT00751,25,12,2019,Volvo Cars,Tesla Dealers,Cadillac
BR8603,DLR5477,Land Rover-M187,18462135,6,DT00752,24,10,2020,Infinity Motors,Infinity Motors,BMW
BR8139,DLR6863,Volvo-M366,8235683,4,DT00753,3,4,2020,Jaguar Land Rover,Lexus Motors,Land Rover
BR4904,DLR6946,Jaguar-M295,10533804,10,DT00754,26,4,2020,Wiesmann Motors,Messerschmitt Motors,Renault
BR8168,DLR9633,Hyundai-M199,10311620,5,DT00755,17,7,2017,Jaguar Land Rover,Deccan Motors,Renault
BR6473,DLR4665,Land Rover-M436,14823029,9,DT00756,15,8,2019,Messerschmitt Motors,Porsche Center,Renault
BR1174,DLR4915,Land Rover-M39,19846884,4,DT00757,25,10,2020,Lexus Motors,Porsche Center,Honda
BR9470,DLR6498,Land Rover-M300,10507813,3,DT00758,25,10,2020,Saab Motors,Volvo Cars,Honda
BR4900,DLR2250,Jaguar-M438,11201527,10,DT00759,18,12,2020,Infinity Motors,Jaguar Land Rover,Renault
BR7241,DLR5496,Hyundai-M239,10717943,7,DT00760,22,10,2018,Porsche Center,Messerschmitt Motors,BMW
BR8008,DLR9172,Porsche-M136,5504636,5,DT00761,25,4,2018,Tesla Dealers,Lexus Motors,Tata
BR9085,DLR3909,Cadillac-M16,18978342,4,DT00762,14,4,2020,Wiesmann Motors,Wiesmann Motors,Jaguar
BR5063,DLR0813,Porsche-M375,7471012,1,DT00763,26,10,2020,Subaru Motors,Wiesmann Motors,Porsche
BR8722,DLR7735,Tesla-M92,12338078,4,DT00764,3,1,2017,Jaguar Land Rover,Messerschmitt Motors,Honda
BR9901,DLR0214,Renault-M105,15911902,10,DT00765,13,6,2017,Wiesmann Motors,Lexus Motors,Volvo
BR6715,DLR7514,Volvo-M64,18635420,6,DT00766,14,1,2017,Subaru Motors,Wiesmann Motors,Tata
BR7343,DLR0682,Honda-M154,8587863,10,DT00767,25,8,2017,Deccan Motors,Volvo Cars,Hyundai
BR4064,DLR5360,Land Rover-M423,5510285,3,DT00768,28,3,2019,Deccan Motors,Messerschmitt Motors,Honda
BR0081,DLR9306,Tata-M249,13030951,8,DT00769,28,4,2020,Saab Motors,Infinity Motors,Tesla
BR6663,DLR6567,Volvo-M60,10160043,9,DT00770,28,2,2017,Lexus Motors,Messerschmitt Motors,Volvo
BR5345,DLR5435,BMW-M48,6131055,5,DT00771,30,8,2018,Saab Motors,Subaru Motors,Renault
BR7145,DLR7738,Honda-M143,16796185,3,DT00772,9,10,2019,Porsche Center,Saab Motors,Hyundai
BR5145,DLR2236,Tata-M329,6884686,5,DT00773,16,1,2020,Subaru Motors,Lexus Motors,Honda
BR8306,DLR2585,BMW-M296,16512498,10,DT00774,23,2,2019,Deccan Motors,Lexus Motors,Land Rover
BR5673,DLR4215,Tesla-M34,13427543,5,DT00775,4,8,2017,Jaguar Land Rover,Wiesmann Motors,Volvo
BR5982,DLR8115,Infinity-M101,7176632,5,DT00776,6,10,2019,Porsche Center,AC Cars Motors,Infinity
BR8518,DLR7053,BMW-M206,5112638,10,DT00777,19,2,2020,Porsche Center,Subaru Motors,Jaguar
BR0548,DLR4438,Volvo-M53,19351203,7,DT00778,18,7,2018,Volvo Cars,Infinity Motors,Volvo
BR4595,DLR8137,Land Rover-M302,15734553,10,DT00779,14,4,2018,Messerschmitt Motors,Infinity Motors,Infinity
BR6213,DLR4737,Cadillac-M50,15186654,4,DT00780,11,3,2017,Lexus Motors,Porsche Center,Tata
BR4560,DLR9190,Cadillac-M426,7101162,2,DT00781,9,10,2020,Saab Motors,Subaru Motors,Porsche
BR3259,DLR6438,Cadillac-M345,9286495,7,DT00782,23,6,2017,Tesla Dealers,Tesla Dealers,Porsche
BR4543,DLR3919,Land Rover-M315,12718251,10,DT00783,16,10,2020,Subaru Motors,Tesla Dealers,Jaguar
BR5327,DLR2693,Renault-M147,15619396,8,DT00784,5,9,2020,Porsche Center,AC Cars Motors,Infinity
BR8697,DLR6542,Tata-M18,11680601,5,DT00785,20,12,2017,Wiesmann Motors,Volvo Cars,Porsche
BR3955,DLR6375,Honda-M219,18090926,4,DT00786,24,9,2018,Tesla Dealers,Tesla Dealers,Land Rover
BR9670,DLR6910,BMW-M11,18291027,1,DT00787,22,8,2019,Subaru Motors,Tesla Dealers,Tesla
BR1089,DLR4917,Tesla-M173,16313801,2,DT00788,21,11,2018,Saab Motors,Messerschmitt Motors,Volvo
BR0299,DLR4077,Jaguar-M346,15780152,1,DT00789,7,8,2019,AC Cars Motors,Tesla Dealers,Infinity
BR9824,DLR4078,Hyundai-M421,15025052,9,DT00790,19,6,2018,Infinity Motors,Jaguar Land Rover,Porsche
BR9507,DLR4991,Land Rover-M496,19134644,6,DT00791,9,5,2017,Tesla Dealers,Porsche Center,Porsche
BR1863,DLR3591,Renault-M177,5486361,2,DT00792,23,7,2020,Subaru Motors,Infinity Motors,Hyundai
BR1574,DLR5509,Honda-M421,14306316,9,DT00793,18,4,2018,Tesla Dealers,Wiesmann Motors,Tesla
BR0427,DLR6702,Porsche-M23,5041717,9,DT00794,15,11,2017,Messerschmitt Motors,Messerschmitt Motors,Hyundai
BR2914,DLR3893,Volvo-M4,15123708,4,DT00795,1,7,2018,Deccan Motors,Messerschmitt Motors,Porsche
BR7928,DLR0406,Hyundai-M472,12016675,3,DT00796,6,11,2018,Messerschmitt Motors,Deccan Motors,Tata
BR6056,DLR3936,Honda-M326,12485806,4,DT00797,7,6,2019,Wiesmann Motors,Volvo Cars,Land Rover
BR1322,DLR4473,Cadillac-M204,9583469,9,DT00798,29,11,2018,Saab Motors,Wiesmann Motors,Tata
BR2546,DLR5420,Land Rover-M332,13517337,2,DT00799,9,2,2017,Jaguar Land Rover,Deccan Motors,Cadillac
BR2743,DLR2274,Hyundai-M413,16668617,4,DT00800,6,9,2018,Lexus Motors,Deccan Motors,Tesla
BR9175,DLR9064,Hyundai-M306,12383530,4,DT00801,22,2,2020,Subaru Motors,Porsche Center,Jaguar
BR3930,DLR6612,Land Rover-M386,13062714,1,DT00802,5,7,2018,Saab Motors,Infinity Motors,Tata
BR8334,DLR3804,BMW-M53,18020099,1,DT00803,19,2,2020,Subaru Motors,Messerschmitt Motors,Tata
BR1987,DLR5298,Tesla-M398,14804836,6,DT00804,23,2,2020,Lexus Motors,Saab Motors,Porsche
BR8939,DLR6324,Hyundai-M415,14475310,8,DT00805,22,12,2019,AC Cars Motors,Tesla Dealers,Porsche
BR6221,DLR1292,Volvo-M238,18189070,4,DT00806,2,10,2018,Jaguar Land Rover,Deccan Motors,Renault
BR0820,DLR4689,Land Rover-M142,8444529,5,DT00807,14,7,2017,Porsche Center,Subaru Motors,Renault
BR6813,DLR9449,Tata-M487,8568362,4,DT00808,14,3,2019,Subaru Motors,Tesla Dealers,Tesla
BR1816,DLR8471,Jaguar-M192,12420630,5,DT00809,9,3,2018,Deccan Motors,Porsche Center,Renault
BR7130,DLR9016,Volvo-M324,13981637,7,DT00810,8,4,2017,Tesla Dealers,AC Cars Motors,Tata
BR6318,DLR9172,Tata-M4,6451817,6,DT00811,17,12,2019,Lexus Motors,Wiesmann Motors,Porsche
BR4441,DLR5090,Infinity-M364,12088584,3,DT00812,14,5,2019,Lexus Motors,Subaru Motors,Infinity
BR1266,DLR1926,Volvo-M328,13713547,1,DT00813,26,9,2020,Tesla Dealers,Subaru Motors,Tesla
BR5769,DLR0347,Volvo-M102,12740088,6,DT00814,3,2,2019,Subaru Motors,Lexus Motors,Land Rover
BR0991,DLR3607,Tata-M327,15659165,9,DT00815,6,11,2017,Lexus Motors,Lexus Motors,Tesla
BR0981,DLR7954,Jaguar-M278,7883328,1,DT00816,2,1,2017,Wiesmann Motors,Lexus Motors,Renault
BR4707,DLR2287,Cadillac-M472,14951602,1,DT00817,15,11,2019,Messerschmitt Motors,Jaguar Land Rover,Hyundai
BR1602,DLR4938,Tata-M338,17438924,3,DT00818,5,11,2018,Saab Motors,Lexus Motors,Tata
BR5158,DLR8811,Tata-M119,18865097,3,DT00819,19,3,2017,Jaguar Land Rover,AC Cars Motors,Cadillac
BR7861,DLR1698,Tata-M304,15479067,8,DT00820,29,6,2020,Infinity Motors,Messerschmitt Motors,Tesla
BR9769,DLR5015,Jaguar-M166,9332390,9,DT00821,7,12,2017,Lexus Motors,Messerschmitt Motors,BMW
BR7721,DLR5695,Honda-M380,19784236,9,DT00822,20,7,2019,Saab Motors,Deccan Motors,Land Rover
BR7004,DLR3912,Volvo-M92,18366764,2,DT00823,25,1,2019,Saab Motors,Jaguar Land Rover,Tesla
BR2398,DLR3196,Tata-M289,8780246,10,DT00824,28,10,2017,Subaru Motors,Saab Motors,Honda
BR1839,DLR1490,Tesla-M231,13393551,6,DT00825,27,10,2017,Deccan Motors,Tesla Dealers,BMW
BR7603,DLR0541,Land Rover-M422,12811784,8,DT00826,23,11,2018,Messerschmitt Motors,Volvo Cars,Land Rover
BR7917,DLR2334,Renault-M173,16930290,7,DT00827,6,6,2017,Infinity Motors,Lexus Motors,Tesla
BR0093,DLR2452,Hyundai-M231,19800344,2,DT00828,21,9,2017,Lexus Motors,Jaguar Land Rover,Cadillac
BR9241,DLR2365,Porsche-M338,14491340,10,DT00829,28,3,2020,Volvo Cars,Subaru Motors,BMW
BR7233,DLR3561,Renault-M350,15704194,9,DT00830,8,12,2020,Porsche Center,Jaguar Land Rover,Infinity
BR9594,DLR9927,Volvo-M59,14639102,8,DT00831,8,4,2020,Infinity Motors,Porsche Center,Tata
BR9117,DLR3202,Cadillac-M442,9495597,5,DT00832,16,4,2019,Lexus Motors,Jaguar Land Rover,Tata
BR3576,DLR2990,Volvo-M292,5074898,9,DT00833,15,10,2018,Messerschmitt Motors,Saab Motors,Hyundai
BR2094,DLR8097,Renault-M382,15854262,8,DT00834,29,10,2017,Subaru Motors,AC Cars Motors,Hyundai
BR1514,DLR2481,Tata-M307,7656057,7,DT00835,13,8,2020,Wiesmann Motors,Lexus Motors,Porsche
BR7794,DLR0024,Land Rover-M312,11343125,7,DT00836,28,2,2018,Wiesmann Motors,Jaguar Land Rover,BMW
BR1254,DLR1351,Volvo-M199,18745331,6,DT00837,31,3,2017,Infinity Motors,Deccan Motors,Cadillac
BR2071,DLR6227,Hyundai-M178,9467534,10,DT00838,31,10,2020,Volvo Cars,Subaru Motors,Volvo
BR6406,DLR5429,Infinity-M287,6999239,2,DT00839,19,5,2019,Deccan Motors,Infinity Motors,Cadillac
BR7898,DLR8877,Tata-M257,14139447,8,DT00840,5,6,2020,Subaru Motors,Infinity Motors,BMW
BR4950,DLR3164,Tata-M54,17522305,10,DT00841,22,12,2019,Volvo Cars,Lexus Motors,Honda
BR6453,DLR7391,Honda-M315,17079946,5,DT00842,13,3,2018,Lexus Motors,Infinity Motors,Infinity
BR1756,DLR6360,Tata-M356,9266820,6,DT00843,18,10,2020,Lexus Motors,Deccan Motors,Tata
BR9838,DLR8431,Jaguar-M93,5627491,7,DT00844,12,10,2020,AC Cars Motors,Saab Motors,Porsche
BR0782,DLR4930,Volvo-M218,19164374,5,DT00845,6,10,2020,Tesla Dealers,Lexus Motors,Tata
BR6944,DLR9840,Jaguar-M374,19378479,1,DT00846,1,9,2018,Porsche Center,Lexus Motors,Porsche
BR7324,DLR1735,Hyundai-M205,13273113,4,DT00847,28,7,2019,Tesla Dealers,Messerschmitt Motors,Porsche
BR4106,DLR0515,Honda-M470,14239959,8,DT00848,14,2,2018,Volvo Cars,Messerschmitt Motors,BMW
BR6507,DLR6031,BMW-M444,14978028,10,DT00849,24,11,2020,Wiesmann Motors,Wiesmann Motors,Infinity
BR6025,DLR0850,Tesla-M294,7782933,9,DT00850,12,10,2018,Lexus Motors,Lexus Motors,Land Rover
BR3612,DLR6339,Volvo-M141,17366952,6,DT00851,30,1,2018,Deccan Motors,Jaguar Land Rover,Cadillac
BR9422,DLR8011,Tesla-M405,7420668,6,DT00852,1,8,2019,Tesla Dealers,Deccan Motors,Volvo
BR9018,DLR2952,Cadillac-M196,8866645,6,DT00853,4,4,2020,Jaguar Land Rover,AC Cars Motors,Tesla
BR0596,DLR1381,Infinity-M63,12946588,1,DT00854,22,7,2020,Jaguar Land Rover,Porsche Center,Renault
BR0123,DLR7841,Jaguar-M235,14298205,6,DT00855,17,7,2017,Wiesmann Motors,Porsche Center,Hyundai
BR0579,DLR9617,Cadillac-M39,19514753,7,DT00856,10,2,2020,Jaguar Land Rover,Infinity Motors,Renault
BR4739,DLR3199,Hyundai-M366,5655971,5,DT00857,21,6,2019,Infinity Motors,Jaguar Land Rover,Volvo
BR9259,DLR7636,Cadillac-M447,18684495,9,DT00858,19,3,2018,Volvo Cars,Subaru Motors,Jaguar
BR5788,DLR7198,Jaguar-M6,5418075,5,DT00859,3,12,2017,Tesla Dealers,Volvo Cars,Volvo
BR6250,DLR1497,Hyundai-M12,13620367,8,DT00860,5,10,2020,Messerschmitt Motors,Tesla Dealers,Hyundai
BR0103,DLR4025,Land Rover-M423,14926238,8,DT00861,27,10,2017,Tesla Dealers,Wiesmann Motors,Land Rover
BR7821,DLR6964,Volvo-M372,5949660,10,DT00862,18,5,2017,Porsche Center,Wiesmann Motors,Land Rover
BR3936,DLR5987,Volvo-M421,13081536,1,DT00863,9,6,2018,AC Cars Motors,Deccan Motors,Volvo
BR8557,DLR8891,Tata-M277,6869436,6,DT00864,12,11,2019,Lexus Motors,Volvo Cars,Land Rover
BR4755,DLR1056,Cadillac-M5,19215847,3,DT00865,3,7,2017,Subaru Motors,Tesla Dealers,Honda
BR3789,DLR6745,Volvo-M122,10050075,9,DT00866,11,10,2020,Wiesmann Motors,Deccan Motors,Tata
BR8869,DLR8826,Hyundai-M55,14405398,8,DT00867,14,2,2018,Subaru Motors,Messerschmitt Motors,Honda
BR1926,DLR0391,Cadillac-M187,5625046,2,DT00868,7,3,2017,AC Cars Motors,Deccan Motors,Tata
BR0156,DLR0154,Tesla-M39,19953128,2,DT00869,3,1,2019,Wiesmann Motors,Deccan Motors,Honda
BR0294,DLR5535,Porsche-M124,19469406,5,DT00870,20,10,2020,Volvo Cars,Subaru Motors,Cadillac
BR8995,DLR3961,Land Rover-M57,9282873,4,DT00871,5,1,2019,AC Cars Motors,Infinity Motors,Volvo
BR7043,DLR4276,Renault-M254,8300655,6,DT00872,4,11,2017,Deccan Motors,AC Cars Motors,Volvo
BR1868,DLR6329,Jaguar-M100,12620741,3,DT00873,29,1,2020,Infinity Motors,Saab Motors,Renault
BR9520,DLR4851,Hyundai-M204,13554676,10,DT00874,5,10,2019,Volvo Cars,Lexus Motors,Infinity
BR4136,DLR1089,BMW-M423,14623573,9,DT00875,30,10,2018,Messerschmitt Motors,Messerschmitt Motors,BMW
BR4713,DLR8210,Cadillac-M59,10418106,6,DT00876,28,6,2018,Lexus Motors,Messerschmitt Motors,Tata
BR2785,DLR7275,Tesla-M137,10758012,1,DT00877,20,3,2019,Volvo Cars,Deccan Motors,Land Rover
BR2281,DLR1778,Porsche-M305,12760813,8,DT00878,26,3,2019,Lexus Motors,Lexus Motors,Infinity
BR2668,DLR1842,Jaguar-M379,10567879,1,DT00879,14,11,2017,Lexus Motors,Lexus Motors,Jaguar
BR2734,DLR3330,Tesla-M282,12100378,4,DT00880,22,9,2017,Lexus Motors,Wiesmann Motors,Cadillac
BR1832,DLR3439,Honda-M341,15228879,7,DT00881,26,5,2020,Subaru Motors,Tesla Dealers,Volvo
BR5454,DLR0138,Jaguar-M28,16407966,2,DT00882,12,4,2018,Wiesmann Motors,Lexus Motors,Cadillac
BR7332,DLR5285,Jaguar-M447,18531782,6,DT00883,9,3,2018,Deccan Motors,Tesla Dealers,Tesla
BR0753,DLR0354,Tesla-M148,13328327,7,DT00884,3,6,2019,Tesla Dealers,Deccan Motors,Tata
BR3858,DLR5028,BMW-M319,15403794,2,DT00885,6,7,2018,Deccan Motors,Infinity Motors,Honda
BR5122,DLR2899,Tata-M159,14464597,2,DT00886,14,11,2020,Tesla Dealers,Wiesmann Motors,Renault
BR2515,DLR8600,BMW-M76,7131623,5,DT00887,23,9,2019,Tesla Dealers,AC Cars Motors,Honda
BR8351,DLR8476,Cadillac-M48,15200857,7,DT00888,13,10,2017,Jaguar Land Rover,Saab Motors,Tesla
BR4831,DLR0646,Renault-M4,11533601,10,DT00889,14,4,2017,Lexus Motors,Jaguar Land Rover,Jaguar
BR6964,DLR5536,Jaguar-M137,6190941,6,DT00890,7,12,2020,Jaguar Land Rover,Porsche Center,Land Rover
BR4595,DLR8563,BMW-M96,19532353,4,DT00891,23,1,2019,Volvo Cars,Deccan Motors,Infinity
BR1253,DLR9532,Renault-M99,18887724,4,DT00892,20,6,2017,AC Cars Motors,Subaru Motors,Jaguar
BR7369,DLR5672,Hyundai-M20,13126768,4,DT00893,3,8,2018,Messerschmitt Motors,Saab Motors,Tesla
BR3895,DLR3385,Tata-M333,7836294,8,DT00894,26,3,2019,AC Cars Motors,Deccan Motors,Infinity
BR8896,DLR4932,Porsche-M172,8315783,1,DT00895,23,4,2019,AC Cars Motors,Porsche Center,Cadillac
BR1645,DLR2414,Honda-M405,8193660,7,DT00896,11,3,2018,Lexus Motors,Wiesmann Motors,Tata
BR3788,DLR5553,Honda-M420,12542248,2,DT00897,20,8,2019,Porsche Center,Volvo Cars,Infinity
BR2571,DLR4799,Porsche-M140,18958878,7,DT00898,27,12,2019,Jaguar Land Rover,Subaru Motors,Tesla
BR6235,DLR7169,BMW-M427,12529054,4,DT00899,13,4,2017,Tesla Dealers,Subaru Motors,Land Rover
BR7060,DLR7242,BMW-M284,7418108,3,DT00900,22,9,2019,Tesla Dealers,Tesla Dealers,Tesla
BR4074,DLR2855,Infinity-M327,19160338,5,DT00901,12,6,2017,Deccan Motors,Wiesmann Motors,Hyundai
BR7071,DLR5617,BMW-M96,11294620,1,DT00902,7,11,2017,Deccan Motors,Jaguar Land Rover,Hyundai
BR7088,DLR3080,Volvo-M358,17742290,9,DT00903,12,7,2020,Saab Motors,Infinity Motors,Porsche
BR7649,DLR8240,Infinity-M351,14562272,1,DT00904,17,1,2017,Lexus Motors,Jaguar Land Rover,Infinity
BR7012,DLR6448,Cadillac-M148,8523178,8,DT00905,14,12,2020,Wiesmann Motors,AC Cars Motors,Renault
BR1953,DLR6957,Tesla-M436,18936004,10,DT00906,16,4,2018,Porsche Center,Infinity Motors,Volvo
BR8232,DLR6490,BMW-M49,19111049,3,DT00907,17,12,2017,Saab Motors,Porsche Center,Honda
BR0502,DLR7858,Renault-M379,13635106,8,DT00908,2,9,2018,Wiesmann Motors,Volvo Cars,Porsche
BR8522,DLR6457,Infinity-M474,18021080,6,DT00909,3,12,2019,Volvo Cars,Subaru Motors,Honda
BR5125,DLR4603,Cadillac-M402,5918986,8,DT00910,10,9,2017,AC Cars Motors,Wiesmann Motors,Renault
BR6622,DLR5486,Porsche-M461,19573469,2,DT00911,31,7,2018,Tesla Dealers,AC Cars Motors,Honda
BR1184,DLR3205,Land Rover-M109,12403413,3,DT00912,1,5,2017,Wiesmann Motors,Tesla Dealers,BMW
BR8349,DLR4527,Honda-M97,8818058,8,DT00913,24,1,2020,Wiesmann Motors,Jaguar Land Rover,Volvo
BR2696,DLR3032,Land Rover-M433,13345701,1,DT00914,21,2,2020,Lexus Motors,Infinity Motors,Tesla
BR7517,DLR7756,Renault-M108,11013147,3,DT00915,23,12,2020,Subaru Motors,Volvo Cars,Tata
BR0086,DLR0126,Land Rover-M476,5332276,10,DT00916,30,2,2020,Messerschmitt Motors,Volvo Cars,Honda
BR9577,DLR6149,BMW-M166,14996657,3,DT00917,2,3,2020,Jaguar Land Rover,Deccan Motors,BMW
BR4680,DLR1010,Volvo-M350,16099615,1,DT00918,25,12,2020,Volvo Cars,Volvo Cars,Volvo
BR0510,DLR6948,Infinity-M199,12242719,7,DT00919,20,1,2020,Tesla Dealers,AC Cars Motors,Jaguar
BR3343,DLR8295,Infinity-M62,13334199,3,DT00920,18,2,2017,Infinity Motors,Deccan Motors,Renault
BR4619,DLR9647,Infinity-M168,7177616,1,DT00921,3,9,2019,Tesla Dealers,Wiesmann Motors,Porsche
BR5809,DLR7630,BMW-M177,19467683,1,DT00922,11,5,2018,Deccan Motors,Deccan Motors,Tata
BR5124,DLR0363,Tesla-M74,10215256,6,DT00923,6,10,2017,Deccan Motors,AC Cars Motors,Honda
BR1378,DLR7669,Tesla-M70,12692716,3,DT00924,24,6,2020,Jaguar Land Rover,Saab Motors,Renault
BR3703,DLR3684,Hyundai-M242,14282422,8,DT00925,20,5,2017,Jaguar Land Rover,Saab Motors,Cadillac
BR4016,DLR2989,Porsche-M293,10658024,1,DT00926,25,12,2020,Porsche Center,Porsche Center,Honda
BR9078,DLR5697,Honda-M176,18437781,9,DT00927,14,5,2019,Tesla Dealers,Porsche Center,Infinity
BR4394,DLR7847,Tata-M37,7911191,7,DT00928,4,10,2018,Subaru Motors,Subaru Motors,Honda
BR8305,DLR8887,Tata-M430,7103395,10,DT00929,21,9,2019,Subaru Motors,Saab Motors,Jaguar
BR0034,DLR8676,Land Rover-M18,18922954,7,DT00930,11,3,2019,Wiesmann Motors,Lexus Motors,Tata
BR0322,DLR9121,Renault-M158,16081746,5,DT00931,3,8,2020,Messerschmitt Motors,AC Cars Motors,BMW
BR5166,DLR9828,Cadillac-M121,10258767,9,DT00932,15,11,2020,Infinity Motors,Saab Motors,Jaguar
BR2639,DLR7271,BMW-M24,17882789,2,DT00933,5,8,2018,Saab Motors,Deccan Motors,BMW
BR0396,DLR0456,BMW-M116,13127502,8,DT00934,22,5,2020,Wiesmann Motors,Saab Motors,Renault
BR1674,DLR7127,Honda-M153,19777308,4,DT00935,2,2,2018,Porsche Center,Jaguar Land Rover,Volvo
BR2577,DLR2975,Tata-M393,13401356,5,DT00936,31,11,2020,Lexus Motors,Porsche Center,Tata
BR9756,DLR0323,Hyundai-M36,7303169,1,DT00937,22,8,2019,Porsche Center,Infinity Motors,Tesla
BR5806,DLR6615,Infinity-M67,17836689,7,DT00938,28,9,2020,AC Cars Motors,Jaguar Land Rover,Renault
BR5418,DLR3371,Porsche-M64,14802244,6,DT00939,25,4,2017,Jaguar Land Rover,Lexus Motors,Volvo
BR7668,DLR3571,Hyundai-M176,13319692,10,DT00940,22,2,2018,Messerschmitt Motors,Wiesmann Motors,Land Rover
BR5328,DLR3765,Land Rover-M321,15228868,6,DT00941,25,12,2017,AC Cars Motors,Deccan Motors,Land Rover
BR6625,DLR8176,Tesla-M497,14839020,5,DT00942,17,9,2020,Infinity Motors,Saab Motors,Cadillac
BR5844,DLR9745,Infinity-M485,6264334,10,DT00943,10,1,2020,Infinity Motors,Saab Motors,Land Rover
BR1946,DLR7007,Honda-M370,7675632,6,DT00944,12,4,2017,AC Cars Motors,AC Cars Motors,Land Rover
BR1785,DLR5012,Hyundai-M494,18976112,4,DT00945,9,5,2018,Deccan Motors,Infinity Motors,Tesla
BR7434,DLR3517,BMW-M108,13758960,1,DT00946,30,7,2017,Messerschmitt Motors,Messerschmitt Motors,Hyundai
BR9809,DLR7491,Tesla-M43,17450407,3,DT00947,29,5,2019,Infinity Motors,Saab Motors,Hyundai
BR9341,DLR2349,Renault-M253,19630390,5,DT00948,31,7,2020,Messerschmitt Motors,Deccan Motors,Infinity
BR4771,DLR7176,Tesla-M393,13661107,2,DT00949,23,2,2020,Saab Motors,Tesla Dealers,Tata
BR6217,DLR5496,Tesla-M55,5327521,1,DT00950,12,11,2017,Jaguar Land Rover,Lexus Motors,Renault
BR0063,DLR9739,Renault-M484,17111086,7,DT00951,5,12,2017,Jaguar Land Rover,Volvo Cars,Porsche
BR7767,DLR2861,Infinity-M341,13227739,5,DT00952,28,3,2020,Infinity Motors,Jaguar Land Rover,Land Rover
BR6747,DLR5352,Tesla-M480,17877962,5,DT00953,11,3,2018,Saab Motors,AC Cars Motors,BMW
BR8091,DLR3218,Renault-M225,14931762,3,DT00954,30,2,2020,Messerschmitt Motors,Infinity Motors,Jaguar
BR6496,DLR8791,Renault-M312,13975976,4,DT00955,31,7,2018,AC Cars Motors,Lexus Motors,Porsche
BR4099,DLR5432,Infinity-M187,11098627,6,DT00956,8,12,2018,Wiesmann Motors,Lexus Motors,Cadillac
BR0279,DLR1638,BMW-M141,8314680,2,DT00957,6,2,2018,Jaguar Land Rover,Volvo Cars,Land Rover
BR5634,DLR9348,Infinity-M499,14519318,9,DT00958,20,3,2017,Tesla Dealers,Wiesmann Motors,Land Rover
BR2381,DLR0480,Tata-M410,8852293,5,DT00959,30,9,2017,Porsche Center,Wiesmann Motors,Cadillac
BR5383,DLR5113,Volvo-M91,6084134,4,DT00960,18,7,2017,Porsche Center,Wiesmann Motors,Land Rover
BR0370,DLR6569,Infinity-M47,7077134,10,DT00961,15,2,2020,Deccan Motors,Volvo Cars,Jaguar
BR4427,DLR5048,Cadillac-M181,9621556,6,DT00962,16,7,2017,Subaru Motors,Jaguar Land Rover,Tata
BR6730,DLR3954,Porsche-M214,19226144,9,DT00963,27,11,2019,Deccan Motors,Jaguar Land Rover,Tesla
BR5647,DLR2528,Renault-M165,17987609,3,DT00964,9,3,2019,Jaguar Land Rover,Jaguar Land Rover,Honda
BR3562,DLR0168,Jaguar-M401,19442631,7,DT00965,23,8,2020,Wiesmann Motors,Tesla Dealers,Volvo
BR9256,DLR4239,Honda-M471,5293660,5,DT00966,31,7,2019,Messerschmitt Motors,Lexus Motors,Tesla
BR6655,DLR8601,Hyundai-M398,10473075,8,DT00967,10,9,2020,Wiesmann Motors,Volvo Cars,Porsche
